student_id,gender,age,parental_education,lunch_type,test_prep_course,attendance_rate,weekly_study_hours,math_score,reading_score,writing_score
STU05961,Male,19,Some College,Free/Reduced,None,100.0,3.4,65.8,65.9,69.4
STU05962,Female,17,Master's,Free/Reduced,None,67.4,3.5,89.7,79.2,81.9
STU05963,Male,17,Some College,Standard,None,81.7,4.7,94.4,100.0,95.3
STU05964,Female,17,Some College,Free/Reduced,None,74.6,1.2,85.8,100.0,91.5
STU05965,Female,17,Some College,Free/Reduced,Completed,83.4,6.3,90.8,90.7,100.0
STU05966,Female,15,High School,Standard,None,73.6,1.4,67.2,65.3,70.9
STU05967,Female,17,Some College,Standard,None,59.2,4.0,91.8,90.5,93.8
STU05968,Male,16,Some College,Standard,None,87.7,6.9,84.4,89.5,85.2
STU05969,Female,19,High School,Free/Reduced,None,71.1,1.2,66.3,71.4,69.4
STU05970,Female,15,High School,Standard,None,77.2,1.5,75.6,81.5,79.3
STU05971,Female,17,High School,Free/Reduced,None,,7.6,100.0,100.0,100.0
STU05972,Male,19,Some College,Standard,None,79.7,2.3,75.6,76.7,68.2
STU05973,Female,15,No Diploma,Free/Reduced,Completed,44.4,7.4,78.1,85.5,81.1
STU05974,Female,19,High School,Free/Reduced,Completed,60.9,6.1,89.6,85.3,88.9
STU05975,Male,15,Master's,Free/Reduced,None,,1.7,57.6,56.4,64.1
STU05976,Female,18,Some College,Standard,Completed,100.0,5.4,87.2,89.9,87.3
STU05977,Male,15,No Diploma,Standard,None,68.8,6.1,71.2,74.4,67.7
STU05978,Male,17,Bachelor's,Free/Reduced,None,75.5,1.5,82.1,81.8,72.0
STU05979,Female,19,No Diploma,Free/Reduced,None,96.1,5.2,100.0,86.4,94.8
STU05980,Female,19,Bachelor's,Standard,None,88.5,7.1,100.0,100.0,100.0
STU05981,Female,19,Bachelor's,Free/Reduced,None,85.1,4.8,93.2,88.7,
STU05982,Male,16,Bachelor's,Standard,Completed,81.5,5.4,100.0,100.0,100.0
STU05983,Female,16,Bachelor's,Standard,Completed,57.2,4.6,88.4,93.3,91.4
STU05984,Male,17,No Diploma,Standard,Completed,61.0,7.6,100.0,100.0,100.0
STU05985,Male,18,Bachelor's,Free/Reduced,None,69.0,4.8,83.3,93.0,98.0
STU05986,Male,16,High School,Standard,None,75.2,3.3,87.0,82.3,82.4
STU05987,Female,15,High School,Free/Reduced,None,94.5,4.4,100.0,96.3,97.4
STU05988,Female,17,Master's,Standard,Completed,80.4,1.1,89.1,94.2,87.9
STU05989,Female,18,Some College,Free/Reduced,Completed,72.4,0.0,,68.9,70.4
STU05990,Female,15,Master's,Free/Reduced,Completed,76.6,2.9,98.5,96.7,86.9
STU05991,Male,19,No Diploma,Standard,None,96.5,8.8,98.2,94.9,99.4
STU05992,Female,16,Some College,Standard,None,,7.5,91.3,90.3,90.4
STU05993,Male,15,No Diploma,Standard,None,88.0,0.9,73.3,70.7,74.1
STU05994,Female,18,Bachelor's,Free/Reduced,Completed,74.2,2.4,88.5,,82.0
STU05995,Male,17,No Diploma,Standard,Completed,56.9,3.4,68.0,74.1,69.0
STU05996,Female,15,High School,Standard,None,87.8,4.5,,83.6,88.8
STU05997,Female,17,High School,Standard,None,83.9,2.4,65.9,78.6,
STU05998,Female,19,Bachelor's,Standard,Completed,91.6,3.5,88.2,88.7,86.5
STU05999,Female,18,High School,Standard,None,81.0,7.6,90.5,91.8,93.8
STU06000,Male,18,Bachelor's,Free/Reduced,Completed,100.0,2.5,96.9,93.9,91.2
STU06001,Female,16,High School,Standard,None,68.7,6.4,100.0,100.0,100.0
STU06002,Male,18,No Diploma,Standard,None,67.0,6.9,81.9,81.7,78.9
STU06003,Female,15,Some College,Free/Reduced,Completed,77.8,11.0,100.0,100.0,100.0
STU06004,Female,15,Master's,Standard,Completed,76.5,3.3,100.0,88.0,92.2
STU06005,Male,15,High School,Free/Reduced,None,77.7,2.2,70.9,61.4,77.0
STU06006,Female,19,High School,Free/Reduced,Completed,78.8,0.7,92.8,87.4,90.8
STU06007,Female,18,Bachelor's,Standard,Completed,76.1,6.7,100.0,98.2,98.0
STU06008,Male,18,High School,Standard,None,73.5,6.1,94.4,95.4,96.4
STU06009,Female,15,Bachelor's,Standard,None,68.1,4.7,78.2,79.3,85.0
STU06010,Male,16,High School,Standard,None,86.7,5.8,69.2,80.0,
STU06011,Female,16,Some College,Standard,None,,5.2,100.0,92.3,84.0
STU06012,Female,18,High School,Free/Reduced,Completed,100.0,4.0,90.3,,93.7
STU06013,Female,18,Some College,Standard,None,84.4,4.2,81.9,89.1,85.1
STU06014,Female,17,Bachelor's,Free/Reduced,None,93.5,4.8,93.8,92.4,91.8
STU06015,Male,18,Bachelor's,Standard,Completed,82.6,11.1,100.0,100.0,100.0
STU06016,Female,15,Some College,Free/Reduced,None,88.5,7.3,83.9,88.9,90.1
STU06017,Male,19,Master's,Free/Reduced,Completed,79.1,2.1,93.3,93.3,94.6
STU06018,Female,18,High School,Free/Reduced,None,76.5,6.0,,79.1,86.9
STU06019,Female,18,High School,Standard,Completed,77.2,5.0,97.5,100.0,100.0
STU06020,Male,15,Bachelor's,Standard,Completed,100.0,9.5,100.0,100.0,
STU06021,Male,17,Bachelor's,Standard,Completed,100.0,8.1,100.0,100.0,100.0
STU06022,Female,18,No Diploma,Free/Reduced,Completed,69.9,4.7,,98.0,92.4
STU06023,Female,16,Bachelor's,Free/Reduced,None,86.0,4.9,85.3,91.3,84.9
STU06024,Male,16,Some College,Standard,None,76.9,2.2,62.8,69.0,75.5
STU06025,Male,16,Bachelor's,Free/Reduced,Completed,100.0,6.6,100.0,97.2,99.3
STU06026,Male,19,Bachelor's,Free/Reduced,Completed,65.8,7.9,89.9,97.9,82.7
STU06027,Female,19,Some College,Standard,None,93.7,5.3,84.2,88.9,79.9
STU06028,Male,18,No Diploma,Standard,Completed,81.2,5.7,98.0,100.0,96.7
STU06029,Female,18,Bachelor's,Free/Reduced,None,57.7,4.2,71.8,78.2,74.5
STU06030,Male,18,Bachelor's,Standard,Completed,100.0,7.2,100.0,100.0,100.0
STU06031,Female,19,High School,Free/Reduced,None,59.2,1.6,66.9,65.8,65.8
STU06032,Male,18,Some College,Free/Reduced,None,67.8,2.2,74.2,85.4,85.5
STU06033,Female,15,Master's,Standard,None,65.1,7.3,100.0,91.7,99.0
STU06034,Male,17,High School,Standard,None,95.6,1.5,76.8,79.7,78.9
STU06035,Female,16,High School,Standard,None,72.7,3.4,82.8,79.3,86.1
STU06036,Male,16,High School,Free/Reduced,None,66.0,4.3,57.6,62.1,65.2
STU06037,Female,15,Some College,Standard,None,87.4,6.2,85.1,94.3,88.5
STU06038,Female,18,Master's,Standard,Completed,66.7,5.4,100.0,93.3,100.0
STU06039,Male,19,Bachelor's,Free/Reduced,None,85.6,0.0,61.1,,62.3
STU06040,Female,18,High School,Standard,None,84.4,6.5,96.6,90.8,96.1
STU06041,Female,18,Bachelor's,Free/Reduced,Completed,83.0,4.4,78.2,83.7,87.8
STU06042,Male,16,Bachelor's,Standard,Completed,56.6,7.7,94.5,100.0,99.9
STU06043,Male,16,Some College,Standard,None,94.0,2.6,80.9,87.3,82.0
STU06044,Male,19,High School,Standard,Completed,97.6,8.9,100.0,100.0,100.0
STU06045,Female,16,Bachelor's,Standard,Completed,91.4,2.1,,87.3,88.6
STU06046,Female,18,Some College,Free/Reduced,Completed,89.1,3.8,,83.5,86.3
STU06047,Male,15,No Diploma,Standard,Completed,77.9,8.2,100.0,100.0,100.0
STU06048,Female,19,Some College,Standard,None,100.0,10.6,100.0,100.0,100.0
STU06049,Female,15,Master's,Standard,None,63.4,2.1,68.2,66.6,72.5
STU06050,Female,18,High School,Standard,Completed,52.8,11.2,78.2,87.3,88.6
STU06051,Female,19,Master's,Standard,Completed,95.0,0.0,98.9,100.0,94.9
STU06052,Female,15,No Diploma,Standard,None,59.0,6.9,91.9,95.5,96.9
STU06053,Female,19,Bachelor's,Free/Reduced,None,93.2,9.4,100.0,100.0,100.0
STU06054,Male,18,High School,Standard,None,,2.4,71.7,78.5,68.7
STU06055,Female,19,High School,Standard,Completed,87.7,8.1,99.4,100.0,100.0
STU06056,Female,18,Some College,Standard,None,71.1,3.7,,66.8,76.7
STU06057,Male,19,Some College,Standard,None,84.7,3.1,78.3,83.0,78.1
STU06058,Female,19,Bachelor's,Standard,Completed,96.9,1.6,96.0,92.9,100.0
STU06059,Female,16,Bachelor's,Standard,None,69.9,4.8,91.1,81.7,93.9
STU06060,Female,18,Some College,Standard,Completed,99.9,5.4,100.0,100.0,100.0
STU06061,Male,17,Master's,Standard,None,80.2,2.0,92.7,100.0,97.0
STU06062,Male,19,Some College,Standard,None,81.4,8.6,100.0,100.0,100.0
STU06063,Female,15,High School,Standard,None,94.2,3.5,82.1,94.4,91.9
STU06064,Female,16,High School,Standard,None,95.8,4.9,86.7,90.6,
STU06065,Male,16,Some College,Standard,None,79.2,5.6,93.8,87.3,93.8
STU06066,Female,19,Bachelor's,Free/Reduced,Completed,,12.5,98.9,100.0,95.0
STU06067,Female,17,No Diploma,Free/Reduced,Completed,80.6,8.2,76.1,83.5,84.3
STU06068,Male,16,High School,Free/Reduced,Completed,61.9,7.0,80.8,86.0,87.5
STU06069,Male,18,High School,Standard,None,78.9,3.9,81.1,85.8,84.2
STU06070,Male,19,Some College,Free/Reduced,None,,5.9,84.2,89.3,76.1
STU06071,Female,19,High School,Standard,None,62.7,6.2,85.7,75.5,82.9
STU06072,Male,17,High School,Free/Reduced,None,69.4,4.9,95.1,90.5,93.1
STU06073,Male,18,Some College,Standard,None,95.3,7.4,100.0,100.0,
STU06074,Male,18,Bachelor's,Standard,None,76.1,12.8,96.7,100.0,100.0
STU06075,Male,17,High School,Standard,Completed,74.5,2.2,100.0,100.0,99.4
STU06076,Male,15,Some College,Standard,None,86.5,6.0,91.2,99.0,100.0
STU06077,Male,18,No Diploma,Standard,Completed,99.7,6.0,100.0,100.0,100.0
STU06078,Female,15,Master's,Standard,None,73.0,4.4,73.7,78.1,78.8
STU06079,Female,15,High School,Standard,None,94.0,3.3,90.3,87.0,83.7
STU06080,Male,19,Master's,Free/Reduced,Completed,80.0,3.2,84.9,91.1,91.3
STU06081,Male,19,Master's,Free/Reduced,None,100.0,10.6,100.0,87.2,92.8
STU06082,Female,16,Bachelor's,Standard,None,92.8,5.4,95.8,93.3,100.0
STU06083,Male,19,No Diploma,Standard,None,75.6,7.5,96.8,98.9,100.0
STU06084,Male,18,Some College,Standard,None,83.3,4.3,78.2,82.6,82.2
STU06085,Male,18,No Diploma,Standard,None,70.4,6.1,81.7,87.8,86.9
STU06086,Male,15,Master's,Standard,None,,6.3,100.0,100.0,100.0
STU06087,Female,18,Bachelor's,Standard,None,70.1,4.4,83.6,80.5,80.0
STU06088,Male,19,Master's,Free/Reduced,Completed,71.7,5.7,99.4,100.0,90.8
STU06089,Female,19,Bachelor's,Standard,None,94.0,8.2,99.7,100.0,98.8
STU06090,Male,19,Some College,Standard,None,82.7,2.2,78.7,84.2,88.3
STU06091,Male,17,Some College,Standard,None,84.4,5.6,96.7,100.0,95.2
STU06092,Female,18,Some College,Standard,Completed,74.0,6.4,,100.0,100.0
STU06093,Male,16,Some College,Free/Reduced,None,76.3,7.0,89.6,92.4,90.6
STU06094,Female,18,Bachelor's,Standard,None,75.7,7.4,100.0,100.0,100.0
STU06095,Male,18,Master's,Standard,None,72.9,6.8,80.1,85.6,81.7
STU06096,Female,17,Some College,Free/Reduced,Completed,72.5,8.0,100.0,100.0,100.0
STU06097,Male,18,Bachelor's,Standard,None,69.6,4.0,88.2,88.6,85.7
STU06098,Female,15,Bachelor's,Standard,None,63.4,8.6,88.0,89.5,86.5
STU06099,Male,19,Some College,Standard,None,79.1,5.3,100.0,93.9,100.0
STU06100,Female,19,High School,Standard,None,68.6,7.2,80.2,91.1,90.4
STU06101,Male,17,Bachelor's,Standard,None,99.9,1.7,98.8,93.6,97.1
STU06102,Female,19,Some College,Free/Reduced,Completed,63.9,6.7,89.7,90.9,88.6
STU06103,Male,15,No Diploma,Standard,None,,5.4,96.0,89.1,93.8
STU06104,Female,17,Some College,Standard,None,88.8,4.2,84.0,88.6,86.0
STU06105,Male,16,Master's,Free/Reduced,None,54.3,8.2,84.5,83.8,80.6
STU06106,Male,19,No Diploma,Standard,Completed,89.3,5.6,88.4,90.4,92.6
STU06107,Female,18,Bachelor's,Free/Reduced,None,70.1,5.5,74.4,69.9,77.9
STU06108,Male,15,Bachelor's,Standard,None,67.0,1.4,63.4,66.0,65.5
STU06109,Male,15,Bachelor's,Free/Reduced,Completed,87.0,3.3,83.5,90.5,86.9
STU06110,Female,19,Some College,Free/Reduced,None,88.4,5.5,80.0,88.0,80.3
STU06111,Female,16,Bachelor's,Free/Reduced,None,66.7,3.3,74.5,76.7,76.6
STU06112,Male,18,Some College,Standard,None,76.0,8.6,85.5,89.8,97.5
STU06113,Female,16,No Diploma,Standard,Completed,94.5,4.3,86.0,94.7,
STU06114,Female,16,Master's,Standard,Completed,74.7,2.6,,100.0,99.8
STU06115,Male,19,Some College,Free/Reduced,Completed,67.9,2.2,71.8,78.7,76.1
STU06116,Female,18,Bachelor's,Standard,None,78.5,4.7,93.5,93.6,91.6
STU06117,Female,19,Some College,Free/Reduced,None,78.9,7.1,94.7,100.0,100.0
STU06118,Female,19,No Diploma,Standard,None,76.9,2.7,90.9,86.8,91.7
STU06119,Male,15,Master's,Standard,None,85.4,2.4,87.9,86.9,99.8
STU06120,Female,19,Bachelor's,Standard,None,72.3,3.6,86.1,84.4,74.1
STU06121,Male,17,High School,Standard,Completed,87.6,4.8,76.7,,77.8
STU06122,Male,18,Master's,Free/Reduced,None,75.6,2.4,58.6,63.8,59.8
STU06123,Male,15,Bachelor's,Standard,None,,5.3,80.8,91.4,83.3
STU06124,Female,18,Some College,Free/Reduced,None,99.1,8.9,100.0,100.0,100.0
STU06125,Female,15,Bachelor's,Standard,Completed,61.5,5.0,88.0,86.8,86.4
STU06126,Female,17,High School,Free/Reduced,None,89.9,4.0,77.9,77.4,75.5
STU06127,Female,19,Some College,Free/Reduced,None,78.1,7.8,89.3,92.6,83.5
STU06128,Male,15,No Diploma,Standard,None,80.2,2.1,78.5,84.7,80.2
STU06129,Male,15,Some College,Standard,Completed,69.5,6.3,95.7,91.3,97.0
STU06130,Male,15,Some College,Standard,Completed,74.2,5.1,100.0,100.0,
STU06131,Male,17,Bachelor's,Standard,None,89.6,9.2,99.2,95.2,95.3
STU06132,Female,18,Bachelor's,Free/Reduced,None,66.7,8.1,100.0,98.4,100.0
STU06133,Female,17,High School,Free/Reduced,None,74.0,0.1,75.9,78.4,70.2
STU06134,Male,15,Master's,Free/Reduced,None,92.7,5.5,90.0,93.1,94.5
STU06135,Male,15,Some College,Free/Reduced,Completed,73.0,1.4,57.4,69.1,71.6
STU06136,Male,19,Bachelor's,Standard,None,80.3,7.9,81.3,87.6,93.9
STU06137,Male,17,High School,Standard,None,81.3,2.6,89.5,96.7,89.5
STU06138,Female,17,Bachelor's,Free/Reduced,Completed,69.6,7.0,90.3,91.6,90.3
STU06139,Female,16,Master's,Standard,None,85.1,7.9,99.2,100.0,99.6
STU06140,Female,18,Bachelor's,Free/Reduced,Completed,79.1,0.4,83.8,86.0,84.0
STU06141,Male,16,Master's,Free/Reduced,None,70.4,8.7,78.6,89.7,92.3
STU06142,Male,16,High School,Standard,Completed,87.6,7.8,100.0,100.0,100.0
STU06143,Male,18,Bachelor's,Standard,None,81.7,2.4,86.8,98.0,84.0
STU06144,Female,19,Some College,Free/Reduced,None,79.2,7.9,95.4,98.4,92.8
STU06145,Female,19,High School,Standard,Completed,76.3,2.0,75.0,,72.3
STU06146,Male,18,Bachelor's,Free/Reduced,None,62.4,7.3,75.3,81.1,71.7
STU06147,Female,18,Bachelor's,Standard,Completed,,4.8,92.0,100.0,100.0
STU06148,Female,17,High School,Standard,Completed,53.3,1.5,84.1,93.6,100.0
STU06149,Female,17,No Diploma,Standard,Completed,88.9,8.7,100.0,94.6,90.5
STU06150,Female,17,High School,Free/Reduced,None,66.1,8.7,78.5,76.4,85.1
STU06151,Female,17,Some College,Standard,None,,5.5,78.4,81.3,84.2
STU06152,Female,15,High School,Standard,Completed,63.2,5.1,70.6,,83.8
STU06153,Male,15,High School,Standard,Completed,64.4,4.0,93.7,100.0,95.4
STU06154,Male,19,Some College,Standard,None,71.1,6.4,88.5,78.4,83.1
STU06155,Male,15,Master's,Standard,None,100.0,6.0,100.0,100.0,100.0
STU06156,Male,15,Bachelor's,Standard,Completed,74.8,8.8,100.0,100.0,100.0
STU06157,Female,17,High School,Standard,None,,5.5,95.4,100.0,100.0
STU06158,Female,17,Master's,Standard,None,85.6,8.5,100.0,100.0,100.0
STU06159,Male,18,Bachelor's,Standard,None,76.9,0.3,84.3,88.7,86.4
STU06160,Female,17,Some College,Standard,None,82.1,7.0,87.8,96.4,95.6
STU06161,Male,18,Some College,Standard,None,84.0,5.4,79.8,79.8,77.4
STU06162,Male,18,Some College,Standard,Completed,85.3,5.9,98.6,100.0,100.0
STU06163,Male,15,High School,Standard,Completed,95.9,9.5,99.3,99.4,95.6
STU06164,Male,17,Some College,Free/Reduced,Completed,81.0,7.8,79.7,93.1,99.1
STU06165,Male,15,Some College,Standard,None,87.4,4.1,91.3,93.9,89.1
STU06166,Female,17,Some College,Standard,None,100.0,2.9,,97.8,93.6
STU06167,Male,15,Bachelor's,Standard,None,61.2,0.2,,85.3,82.0
STU06168,Female,15,Some College,Free/Reduced,None,78.6,6.1,91.0,87.4,80.6
STU06169,Male,15,Bachelor's,Free/Reduced,None,89.6,8.1,100.0,100.0,100.0
STU06170,Male,19,Some College,Standard,None,63.4,8.2,81.3,80.0,79.9
STU06171,Male,15,Master's,Free/Reduced,None,68.4,4.0,86.0,87.2,87.5
STU06172,Female,16,Some College,Standard,None,68.7,8.1,,93.0,93.4
STU06173,Male,16,Master's,Standard,None,,8.2,100.0,100.0,100.0
STU06174,Female,16,Bachelor's,Standard,Completed,86.3,7.4,93.9,97.3,99.2
STU06175,Female,18,Bachelor's,Standard,Completed,69.4,5.1,93.7,100.0,99.1
STU06176,Female,15,Bachelor's,Standard,Completed,85.1,4.9,98.6,100.0,98.7
STU06177,Female,16,No Diploma,Standard,Completed,72.2,6.3,87.0,86.8,89.6
STU06178,Male,18,Master's,Standard,None,95.1,6.7,100.0,100.0,100.0
STU06179,Male,16,High School,Free/Reduced,Completed,86.1,3.8,85.5,86.0,87.5
STU06180,Male,17,Some College,Standard,Completed,88.8,4.1,90.2,97.6,94.8
STU06181,Female,19,High School,Standard,None,99.1,5.7,99.4,100.0,96.6
STU06182,Male,15,Some College,Standard,Completed,88.3,3.5,79.3,84.5,81.2
STU06183,Male,19,Bachelor's,Standard,None,,3.7,92.9,100.0,98.5
STU06184,Female,19,Master's,Standard,None,81.5,0.6,67.7,,75.5
STU06185,Male,17,Some College,Standard,Completed,64.3,2.5,73.9,82.8,71.3
STU06186,Female,17,Master's,Standard,Completed,66.8,6.9,98.7,100.0,100.0
STU06187,Female,17,Some College,Standard,None,87.2,7.5,100.0,100.0,100.0
STU06188,Male,18,High School,Free/Reduced,None,100.0,4.9,76.2,92.9,95.9
STU06189,Male,16,High School,Standard,None,92.9,7.0,79.1,84.3,72.7
STU06190,Male,15,Bachelor's,Standard,None,,0.0,72.6,,67.1
STU06191,Female,17,No Diploma,Standard,Completed,62.0,6.1,83.5,100.0,96.5
STU06192,Female,15,Some College,Free/Reduced,Completed,81.6,1.4,76.9,77.3,76.5
STU06193,Female,15,High School,Standard,Completed,67.9,2.9,80.4,83.2,86.5
STU06194,Female,15,Some College,Standard,None,84.7,6.6,93.1,91.6,100.0
STU06195,Female,17,Bachelor's,Standard,None,64.1,7.0,80.8,93.8,85.3
STU06196,Male,17,Some College,Standard,None,82.0,0.2,66.7,70.3,
STU06197,Male,16,High School,Standard,None,73.8,0.8,77.4,85.9,86.6
STU06198,Female,17,High School,Standard,None,81.0,3.3,68.1,76.6,72.9
STU06199,Male,17,Some College,Standard,None,73.6,0.5,70.5,76.9,78.8
STU06200,Male,15,No Diploma,Standard,None,61.2,4.0,75.9,85.9,71.5
STU06201,Female,16,Some College,Standard,None,92.3,7.2,87.9,92.8,84.4
STU06202,Male,19,Bachelor's,Free/Reduced,None,76.4,1.1,68.3,83.0,69.3
STU06203,Female,17,No Diploma,Standard,None,74.8,10.0,98.3,100.0,100.0
STU06204,Female,17,Some College,Free/Reduced,Completed,78.3,4.3,83.8,91.6,90.9
STU06205,Male,19,Some College,Standard,None,,5.9,85.4,91.8,
STU06206,Female,15,High School,Free/Reduced,Completed,72.1,2.4,72.6,75.9,86.6
STU06207,Male,16,Some College,Standard,Completed,97.3,7.6,100.0,100.0,100.0
STU06208,Male,15,High School,Standard,Completed,81.0,5.6,82.6,92.8,97.3
STU06209,Male,18,Some College,Free/Reduced,None,74.8,5.6,95.5,100.0,
STU06210,Male,17,Bachelor's,Free/Reduced,None,60.1,6.0,,87.3,83.4
STU06211,Female,18,High School,Standard,None,73.9,1.8,68.6,75.9,72.3
STU06212,Male,17,Bachelor's,Free/Reduced,Completed,68.3,6.0,100.0,100.0,87.8
STU06213,Male,18,Some College,Free/Reduced,Completed,74.9,6.8,100.0,100.0,100.0
STU06214,Male,19,High School,Standard,None,98.2,1.2,100.0,90.9,99.8
STU06215,Female,17,Bachelor's,Free/Reduced,None,97.2,4.3,66.7,81.0,80.9
STU06216,Female,17,Some College,Standard,None,76.9,4.2,80.5,73.9,75.7
STU06217,Male,18,Some College,Standard,None,71.8,5.1,82.8,90.2,88.7
STU06218,Male,16,Bachelor's,Standard,Completed,86.9,6.8,100.0,100.0,100.0
STU06219,Male,18,Bachelor's,Standard,None,93.4,7.0,96.2,100.0,100.0
STU06220,Male,17,Master's,Free/Reduced,None,76.7,4.8,79.8,84.3,84.6
STU06221,Female,17,Bachelor's,Standard,None,100.0,7.4,100.0,100.0,100.0
STU06222,Female,16,Bachelor's,Standard,None,73.5,1.6,82.7,85.2,90.2
STU06223,Male,15,No Diploma,Free/Reduced,None,75.7,5.7,75.4,80.5,84.9
STU06224,Male,16,Some College,Free/Reduced,None,78.1,0.0,,70.1,65.0
STU06225,Male,15,High School,Standard,None,76.0,3.8,89.5,88.9,90.6
STU06226,Female,17,No Diploma,Standard,Completed,66.2,6.2,70.1,87.8,80.7
STU06227,Male,19,Some College,Free/Reduced,None,89.3,6.8,90.2,89.4,90.8
STU06228,Female,19,Bachelor's,Standard,None,76.6,5.7,95.2,99.1,92.2
STU06229,Female,18,Some College,Standard,Completed,100.0,8.9,97.6,100.0,100.0
STU06230,Male,16,Bachelor's,Standard,None,89.3,5.3,80.8,94.0,79.3
STU06231,Female,16,Some College,Standard,None,,0.7,75.3,82.8,76.3
STU06232,Female,19,Some College,Standard,None,100.0,0.0,89.6,84.9,86.9
STU06233,Female,15,High School,Standard,None,88.6,2.5,80.2,85.8,81.7
STU06234,Male,16,Some College,Free/Reduced,None,88.2,2.5,65.9,68.5,61.0
STU06235,Male,15,High School,Standard,None,72.0,5.1,97.9,86.9,90.0
STU06236,Female,15,Bachelor's,Standard,None,77.1,3.6,73.4,71.2,71.9
STU06237,Female,15,High School,Standard,Completed,92.0,2.6,90.2,86.4,89.8
STU06238,Female,15,No Diploma,Standard,None,89.7,3.5,100.0,100.0,100.0
STU06239,Female,18,Bachelor's,Standard,Completed,72.8,4.2,89.0,99.7,96.2
STU06240,Female,18,Some College,Standard,Completed,100.0,2.9,93.6,96.3,95.0
STU06241,Female,19,Some College,Standard,Completed,77.5,5.1,86.6,95.5,87.3
STU06242,Male,18,High School,Free/Reduced,Completed,94.1,7.4,94.5,96.9,95.7
STU06243,Female,16,Some College,Free/Reduced,None,83.1,3.4,90.5,84.8,87.7
STU06244,Female,18,Bachelor's,Standard,None,85.5,5.2,100.0,98.5,99.4
STU06245,Female,16,Master's,Standard,Completed,75.9,10.2,100.0,100.0,100.0
STU06246,Female,16,Bachelor's,Free/Reduced,None,82.4,5.6,94.4,90.4,99.5
STU06247,Male,15,No Diploma,Free/Reduced,None,61.4,7.7,73.5,71.8,75.9
STU06248,Female,19,Bachelor's,Free/Reduced,None,93.2,3.8,77.2,77.1,86.8
STU06249,Female,15,High School,Standard,None,89.0,7.9,89.7,89.0,90.8
STU06250,Male,15,High School,Free/Reduced,None,100.0,3.0,92.9,95.6,91.9
STU06251,Male,18,High School,Standard,None,80.9,6.5,92.5,91.0,85.4
STU06252,Male,18,Bachelor's,Standard,Completed,68.1,7.7,100.0,100.0,100.0
STU06253,Male,16,Bachelor's,Standard,None,98.0,8.9,100.0,100.0,100.0
STU06254,Male,18,Bachelor's,Standard,Completed,76.8,5.3,86.2,91.5,87.3
STU06255,Male,18,Bachelor's,Standard,None,,4.3,80.3,83.7,85.2
STU06256,Female,17,High School,Standard,None,86.0,1.5,71.4,76.4,81.3
STU06257,Female,16,Some College,Free/Reduced,None,91.2,4.8,84.5,92.3,84.2
STU06258,Female,16,Bachelor's,Standard,Completed,94.6,7.0,100.0,100.0,100.0
STU06259,Female,17,Bachelor's,Free/Reduced,Completed,69.2,6.7,96.3,95.8,100.0
STU06260,Male,16,Bachelor's,Standard,None,86.1,5.0,93.2,94.8,98.8
STU06261,Male,19,High School,Standard,None,87.0,5.9,91.4,94.0,96.2
STU06262,Female,19,Bachelor's,Standard,Completed,87.4,9.2,95.5,100.0,100.0
STU06263,Male,17,Some College,Standard,Completed,72.8,6.7,95.4,98.0,92.0
STU06264,Female,18,Bachelor's,Free/Reduced,None,84.3,4.4,93.5,83.5,97.0
STU06265,Female,19,Some College,Standard,None,93.4,5.0,92.6,100.0,100.0
STU06266,Female,17,Master's,Standard,Completed,57.4,6.7,91.7,92.1,96.2
STU06267,Female,19,High School,Free/Reduced,None,79.8,6.5,68.1,69.8,66.8
STU06268,Male,15,Bachelor's,Standard,None,92.0,10.6,100.0,100.0,100.0
